url,domain,degree,detect_date,type,report_date,report_hour,app_web_threat_info
http://xz.xmznk.cn/guaiguai/qrxs_1985779/%E5%85%BD%E6%80%A7%E6%80%BB%E8%A3%81%E5%88%AB%E4%B9%B1%E6%9D%A534423.apk,xz.xmznk.cn,0.58,2017050504,reported,20170505,2017050504
http://xovmt.xzhk.q983.cn/h12/xxy/syzhyb.apk,xovmt.xzhk.q983.cn,0.58,2017050504,reported,20170505,2017050504
http://xgibx.ntrar.cn/app/fm003-y3hf-%E8%89%B2%E6%92%AD%E5%BD%B1%E9%99%A2-158.apk,xgibx.ntrar.cn,0.58,2017050504,reported,20170505,2017050504
http://wap.dfzq.com.cn/files/android320480/dfzq.apk,wap.dfzq.com.cn,0.58,2017050504,reported,20170505,2017050504
http://up.ttzx.tv/ztSy2w==.apk,up.ttzx.tv,0.58,2017050504,reported,20170505,2017050504
http://uenpay.cn:8080/jfjr/jfzf.apk,uenpay.cn:8080,0.58,2017050504,reported,20170505,2017050504
http://static.sf-financial.com/wealth/app/android/170409/Y-release-sypay-3327-170409.apk,static.sf-financial.com,0.58,2017050504,reported,20170505,2017050504
http://spapp.edo9.com/apk/xmm05.apk,spapp.edo9.com,0.58,2017050504,reported,20170505,2017050504
http://rwx.goden419.info/inf/cpupdate.php?a=1&uid=1778635730881640&version=00201003&product=1&channel=20007&flag1=eorhhileshh&flag2=diwhhlsileliisis,rwx.goden419.info,0.58,2017050504,reported,20170505,2017050504
http://n3m5o.qshengy.cn/app/sp008-je12-%E8%BF%B7%E6%83%85-124.apk,n3m5o.qshengy.cn,0.58,2017050504,reported,20170505,2017050504
http://lodo.tjfzzl.com/dock/app/tcly306/tcly_1705_2020.apk,lodo.tjfzzl.com,0.58,2017050504,reported,20170505,2017050504
http://file.youxi.easou.com/apk/atm.apk,file.youxi.easou.com,0.58,2017050504,reported,20170505,2017050504
http://dwn.play.cn/f/pkg/hf/000/004/075/015d48a6h3e30808/egame_8_0_4_0414_jiagu_sign.apk,dwn.play.cn,0.58,2017050504,reported,20170505,2017050504
http://download.differencef.com/KeyBoard/2017/04/ime_skin-com_newskin_tie_fk.apk,download.differencef.com,0.58,2017050504,reported,20170505,2017050504
http://dow.fklocker.com/md5_95293541434604211d0958bbdb75ff63.apk,dow.fklocker.com,0.58,2017050504,reported,20170505,2017050504
http://dl.carassist.cn/upgrade/CarControl.apk,dl.carassist.cn,0.58,2017050504,reported,20170505,2017050504
http://cootek-dialer-download.oss-cn-hangzhou.aliyuncs./SKIN_AD/SkinHappyRoosterYear.apk,cootek-dialer-download.oss-cn-hangzhou.aliyuncs.,0.58,2017050504,reported,20170505,2017050504
http://atta.adcocoa.com/c9/65/c965671356a0a78f0cd7173e73706c09.apk,atta.adcocoa.com,0.58,2017050504,reported,20170505,2017050504
http://9oyy8.jndfxsc.cn/app/dd010-zcrv-%E8%BF%B7%E6%83%85-126.apk,9oyy8.jndfxsc.cn,0.58,2017050504,reported,20170505,2017050504
http://61.182.139.139/f1.market.xiaomi.com/download/AppStore/0839595a197a24d1622bb7df1ecec870de333df46/\346\232\264\350\265\260\347\234\237\345\277\203\350\257\235\345\244\247\345\206\222\351\231\251_1.0.1_1000001.apk,61.182.139.139,0.58,2017050504,reported,20170505,2017050504
http://61.156.198.1/f3.market.xiaomi.com/download/AppStore/05dc45fbf5f3207b99eaa492fc2e8ec296f42641c/%E7%BE%8E%E6%8B%8D_6.0.0_6000.apk,61.156.198.1,0.58,2017050504,reported,20170505,2017050504
http://221.180.170.106/data/wisegame/45522f1189f9bbb1/yongbuyanqi2_999999.apk,221.180.170.106,0.58,2017050504,reported,20170505,2017050504
http://183.56.174.1/f4.market.xiaomi.com/download/AppStore/044da54329354b84d0955bcbc5cb00ea59d4182f0/%E7%99%BE%E5%BA%A6%E8%BE%93%E5%85%A5%E6%B3%95%E5%B0%8F%E7%B1%B3%E7%89%88_6.5.4.109_224.apk,183.56.174.1,0.58,2017050504,reported,20170505,2017050504
http://117.149.194.2/f4.market.mi-img.com/download/AppStore/0c8484564ecd74a6e383580a350f0b9297ef53c89/%E5%8D%A1%E7%89%9B%E4%BF%A1%E7%94%A8%E5%8D%A1%E7%AE%A1%E5%AE%B6_7.6.2_261.apk,117.149.194.2,0.58,2017050504,reported,20170505,2017050504
http://111.7.179.1/f5.market.xiaomi.com/download/AppStore/0a004d56c711b494b24c9a41cc3ed892dbdb05faa/%E5%B0%8F%E7%B1%B3%E7%94%9F%E6%B4%BB_4.0.729_729.apk,111.7.179.1,0.58,2017050504,reported,20170505,2017050504
http://111.26.224.20/dd.myapp.com/16891/4A02BC987C8C35FACAC3540C6C630B3B.apk?mkey=58ff2799f005ae80&f=4600&c=0&fsname=com.tencent.assistant.dy.cloud_1.4.8_48.plg&p=.ap111.26.224.20,0.58,2017050504,reported,20170505,2017050504
http://111.26.224.19:80/king.myapp.com/myapp/Kingroot/kds/xmoddaemon_1.1.3_c16_b118_98FB7325830F0932_105401.exe?mkey=590b29ecffaf4e2a&f=d588&c=0&p=.exe,111.26.224.19:80,0.58,2017050504,reported,20170505,2017050504
http://zt855.69zj.cn/app/615-b9la-%E8%BF%B7%E6%83%85-138.apk,zt855.69zj.cn,0.58,2017050506,reported,20170505,2017050506
http://xymj-10081262.cos.myqcloud.com/xiuyanmj/xyxiuyanmj.apk,xymj-10081262.cos.myqcloud.com,0.58,2017050506,reported,20170505,2017050506
http://www.aeepe.org/demo/AVplay2721-FK139.apk,www.aeepe.org,0.58,2017050506,reported,20170505,2017050506
http://webstat.kuwo.cn/logtjsj/commsj/commjstj/score/sign/mr_luck_draw.jpg??u=183635933&from=android&ver=8.4.6.2&source=kwplayer_ar_8.4.6.2_87test.apk,webstat.kuwo.c0.58,2017050506,reported,20170505,2017050506
http://uccmcc.com:8081/mb1/download/10086/0134_9c9ba@35z42z43z44/android/145/UCBrowser_V9.4.1.362_android_pf145.apk,uccmcc.com:8081,0.58,2017050506,reported,20170505,2017050506
http://sydata.kugou.com/pgame3/apk/9e/9eec8f36d33cc23367ccd3706b2abd9d.apk,sydata.kugou.com,0.58,2017050506,reported,20170505,2017050506
http://spapp.bowen2.com/apk/mm03.apk?b=bc03226a-4dfc-4c16-8b5e-4917baf43764.exe,spapp.bowen2.com,0.58,2017050506,reported,20170505,2017050506
http://silentdl.lianluo.com/upload/apk/f7ba4e13d0854066b234014af33ff5a9.apk,silentdl.lianluo.com,0.58,2017050506,reported,20170505,2017050506
http://sign.92.net/apks/sign/20161204145113/ZxlyAggV3.7.5905.apk,sign.92.net,0.58,2017050506,reported,20170505,2017050506
http://m4jd3.xz10.q983.cn/h10/sll/xdzz2.apk,m4jd3.xz10.q983.cn,0.58,2017050506,reported,20170505,2017050506
http://jslyht.cn/wo-101/%E7%B2%BE%E5%BD%A9%E5%A4%A7%E7%89%87339.apk,jslyht.cn,0.58,2017050506,reported,20170505,2017050506
http://jslyht.cn/new-101/%E7%B2%BE%E5%BD%A9%E5%A4%A7%E7%89%87278.apk,jslyht.cn,0.58,2017050506,reported,20170505,2017050506
http://fxrhy.erszc.cn/app/sex021-7tcd-%E8%BF%B7%E6%83%85-141.apk,fxrhy.erszc.cn,0.58,2017050506,reported,20170505,2017050506
http://file.zhangyangjing.com/app.apk,file.zhangyangjing.com,0.58,2017050506,reported,20170505,2017050506
